Entity,Code,Date,short_term_positivity_rate
Argentina,ARG,2021-01-18,0.271
Argentina,ARG,2021-01-19,0.261
Argentina,ARG,2021-01-20,0.26
Argentina,ARG,2021-01-21,0.254
Argentina,ARG,2021-01-22,0.255
Argentina,ARG,2021-01-23,0.261
Argentina,ARG,2021-01-24,0.258
Argentina,ARG,2021-01-25,0.26
Argentina,ARG,2021-01-26,0.261
Argentina,ARG,2021-01-27,0.259
Argentina,ARG,2021-01-28,0.254
Argentina,ARG,2021-01-29,0.25
Argentina,ARG,2021-01-30,0.238
Argentina,ARG,2021-01-31,0.228
Argentina,ARG,2021-02-01,0.219
Argentina,ARG,2021-02-02,0.209
Argentina,ARG,2021-02-03,0.201
Argentina,ARG,2021-02-04,0.199
Argentina,ARG,2021-02-05,0.195
Argentina,ARG,2021-02-06,0.2
Argentina,ARG,2021-02-07,0.204
Argentina,ARG,2021-02-08,0.203
Argentina,ARG,2021-02-09,0.201
Argentina,ARG,2021-02-10,0.198
Argentina,ARG,2021-02-11,0.191
Argentina,ARG,2021-02-12,0.183
Argentina,ARG,2021-02-13,0.178
Argentina,ARG,2021-02-14,0.179
Argentina,ARG,2021-02-15,0.178
Argentina,ARG,2021-02-16,0.171
Argentina,ARG,2021-02-17,0.162
Argentina,ARG,2021-02-18,0.161
Argentina,ARG,2021-02-19,0.165
Argentina,ARG,2021-02-20,0.174
"Argentina, tests performed",,2020-03-08,0.171
"Argentina, tests performed",,2020-03-09,0.143
"Argentina, tests performed",,2020-03-10,0.143
"Argentina, tests performed",,2020-03-11,0.129
"Argentina, tests performed",,2020-03-12,0.099
"Argentina, tests performed",,2020-03-13,0.112
"Argentina, tests performed",,2020-03-14,0.088
"Argentina, tests performed",,2020-03-15,0.094
"Argentina, tests performed",,2020-03-16,0.1
"Argentina, tests performed",,2020-03-17,0.096
"Argentina, tests performed",,2020-03-18,0.086
"Argentina, tests performed",,2020-03-19,0.097
"Argentina, tests performed",,2020-03-20,0.102
"Argentina, tests performed",,2020-03-21,0.101
"Argentina, tests performed",,2020-03-22,0.159
"Argentina, tests performed",,2020-03-23,0.156
"Argentina, tests performed",,2020-03-24,0.169
"Argentina, tests performed",,2020-03-25,0.138
"Argentina, tests performed",,2020-03-26,0.152
"Argentina, tests performed",,2020-03-27,0.159
"Argentina, tests performed",,2020-03-28,0.174
"Argentina, tests performed",,2020-03-29,0.136
"Argentina, tests performed",,2020-03-30,0.133
"Argentina, tests performed",,2020-03-31,0.162
"Argentina, tests performed",,2020-04-01,0.144
"Argentina, tests performed",,2020-04-02,0.113
"Argentina, tests performed",,2020-04-03,0.101
"Argentina, tests performed",,2020-04-04,0.101
"Argentina, tests performed",,2020-04-05,0.091
"Argentina, tests performed",,2020-04-06,0.087
"Argentina, tests performed",,2020-04-07,0.061
"Argentina, tests performed",,2020-04-08,0.064
"Argentina, tests performed",,2020-04-09,0.063
"Argentina, tests performed",,2020-04-10,0.066
"Argentina, tests performed",,2020-04-11,0.047
"Argentina, tests performed",,2020-04-12,0.06
"Argentina, tests performed",,2020-04-13,0.054
"Argentina, tests performed",,2020-04-14,0.052
"Argentina, tests performed",,2020-04-15,0.058
"Argentina, tests performed",,2020-04-16,0.059
"Argentina, tests performed",,2020-04-17,0.051
"Argentina, tests performed",,2020-04-18,0.056
"Argentina, tests performed",,2020-04-19,0.05
"Argentina, tests performed",,2020-04-20,0.051
"Argentina, tests performed",,2020-04-21,0.049
"Argentina, tests performed",,2020-04-22,0.045
"Argentina, tests performed",,2020-04-23,0.054
"Argentina, tests performed",,2020-04-24,0.055
"Argentina, tests performed",,2020-04-25,0.059
"Argentina, tests performed",,2020-04-26,0.06
"Argentina, tests performed",,2020-04-27,0.061
"Argentina, tests performed",,2020-04-28,0.063
"Argentina, tests performed",,2020-04-29,0.064
"Argentina, tests performed",,2020-04-30,0.056
"Argentina, tests performed",,2020-05-01,0.052
"Argentina, tests performed",,2020-05-02,0.051
"Argentina, tests performed",,2020-05-03,0.05
"Argentina, tests performed",,2020-05-04,0.048
"Argentina, tests performed",,2020-05-05,0.045
"Argentina, tests performed",,2020-05-06,0.044
"Argentina, tests performed",,2020-05-07,0.043
"Argentina, tests performed",,2020-05-08,0.048
"Argentina, tests performed",,2020-05-09,0.046
"Argentina, tests performed",,2020-05-10,0.052
"Argentina, tests performed",,2020-05-11,0.056
"Argentina, tests performed",,2020-05-12,0.063
"Argentina, tests performed",,2020-05-13,0.067
"Argentina, tests performed",,2020-05-14,0.07
"Argentina, tests performed",,2020-05-15,0.072
"Argentina, tests performed",,2020-05-16,0.078
"Argentina, tests performed",,2020-05-17,0.077
"Argentina, tests performed",,2020-05-18,0.077
"Argentina, tests performed",,2020-05-19,0.078
"Argentina, tests performed",,2020-05-20,0.079
"Argentina, tests performed",,2020-05-21,0.087
"Argentina, tests performed",,2020-05-22,0.095
"Argentina, tests performed",,2020-05-23,0.103
"Argentina, tests performed",,2020-05-24,0.113
"Argentina, tests performed",,2020-05-25,0.12
"Argentina, tests performed",,2020-05-26,0.127
"Argentina, tests performed",,2020-05-27,0.134
"Argentina, tests performed",,2020-05-28,0.137
"Argentina, tests performed",,2020-05-29,0.133
"Argentina, tests performed",,2020-05-30,0.133
"Argentina, tests performed",,2020-05-31,0.13
"Argentina, tests performed",,2020-06-01,0.127
"Argentina, tests performed",,2020-06-02,0.132
"Argentina, tests performed",,2020-06-03,0.135
"Argentina, tests performed",,2020-06-04,0.137
"Argentina, tests performed",,2020-06-05,0.14
"Argentina, tests performed",,2020-06-06,0.141
"Argentina, tests performed",,2020-06-07,0.146
"Argentina, tests performed",,2020-06-08,0.149
"Argentina, tests performed",,2020-06-09,0.149
"Argentina, tests performed",,2020-06-10,0.151
"Argentina, tests performed",,2020-06-11,0.155
"Argentina, tests performed",,2020-06-12,0.159
"Argentina, tests performed",,2020-06-13,0.164
"Argentina, tests performed",,2020-06-14,0.169
"Argentina, tests performed",,2020-06-15,0.177
"Argentina, tests performed",,2020-06-16,0.18
"Argentina, tests performed",,2020-06-17,0.178
"Argentina, tests performed",,2020-06-18,0.183
"Argentina, tests performed",,2020-06-19,0.191
"Argentina, tests performed",,2020-06-20,0.187
"Argentina, tests performed",,2020-06-21,0.188
"Argentina, tests performed",,2020-06-22,0.193
"Argentina, tests performed",,2020-06-23,0.196
"Argentina, tests performed",,2020-06-24,0.21
"Argentina, tests performed",,2020-06-25,0.215
"Argentina, tests performed",,2020-06-26,0.22
"Argentina, tests performed",,2020-06-27,0.231
"Argentina, tests performed",,2020-06-28,0.239
"Argentina, tests performed",,2020-06-29,0.24
"Argentina, tests performed",,2020-06-30,0.241
"Argentina, tests performed",,2020-07-01,0.241
"Argentina, tests performed",,2020-07-02,0.243
"Argentina, tests performed",,2020-07-03,0.242
"Argentina, tests performed",,2020-07-04,0.239
"Argentina, tests performed",,2020-07-05,0.241
"Argentina, tests performed",,2020-07-06,0.242
"Argentina, tests performed",,2020-07-07,0.246
"Argentina, tests performed",,2020-07-08,0.247
"Argentina, tests performed",,2020-07-09,0.253
"Argentina, tests performed",,2020-07-10,0.261
"Argentina, tests performed",,2020-07-11,0.273
"Argentina, tests performed",,2020-07-12,0.272
"Argentina, tests performed",,2020-07-13,0.272
"Argentina, tests performed",,2020-07-14,0.273
"Argentina, tests performed",,2020-07-15,0.279
"Argentina, tests performed",,2020-07-16,0.273
"Argentina, tests performed",,2020-07-17,0.272
"Argentina, tests performed",,2020-07-18,0.261
"Argentina, tests performed",,2020-07-19,0.271
"Argentina, tests performed",,2020-07-20,0.274
"Argentina, tests performed",,2020-07-21,0.284
"Argentina, tests performed",,2020-07-22,0.29
"Argentina, tests performed",,2020-07-23,0.305
"Argentina, tests performed",,2020-07-24,0.307
"Argentina, tests performed",,2020-07-25,0.319
"Argentina, tests performed",,2020-07-26,0.316
"Argentina, tests performed",,2020-07-27,0.32
"Argentina, tests performed",,2020-07-28,0.32
"Argentina, tests performed",,2020-07-29,0.315
"Argentina, tests performed",,2020-07-30,0.313
"Argentina, tests performed",,2020-07-31,0.311
"Argentina, tests performed",,2020-08-01,0.313
"Argentina, tests performed",,2020-08-02,0.317
"Argentina, tests performed",,2020-08-03,0.311
"Argentina, tests performed",,2020-08-04,0.311
"Argentina, tests performed",,2020-08-05,0.316
"Argentina, tests performed",,2020-08-06,0.316
"Argentina, tests performed",,2020-08-07,0.323
"Argentina, tests performed",,2020-08-08,0.32
"Argentina, tests performed",,2020-08-09,0.316
"Argentina, tests performed",,2020-08-10,0.326
"Argentina, tests performed",,2020-08-11,0.321
"Argentina, tests performed",,2020-08-12,0.32
"Argentina, tests performed",,2020-08-13,0.318
"Argentina, tests performed",,2020-08-14,0.307
"Argentina, tests performed",,2020-08-15,0.309
"Argentina, tests performed",,2020-08-16,0.314
"Argentina, tests performed",,2020-08-17,0.305
"Argentina, tests performed",,2020-08-18,0.313
"Argentina, tests performed",,2020-08-19,0.309
"Argentina, tests performed",,2020-08-20,0.313
"Argentina, tests performed",,2020-08-21,0.327
"Argentina, tests performed",,2020-08-22,0.336
"Argentina, tests performed",,2020-08-23,0.333
"Argentina, tests performed",,2020-08-24,0.347
"Argentina, tests performed",,2020-08-25,0.35
"Argentina, tests performed",,2020-08-26,0.367
"Argentina, tests performed",,2020-08-27,0.371
"Argentina, tests performed",,2020-08-28,0.386
"Argentina, tests performed",,2020-08-29,0.391
"Argentina, tests performed",,2020-08-30,0.393
"Argentina, tests performed",,2020-08-31,0.395
"Argentina, tests performed",,2020-09-01,0.401
"Argentina, tests performed",,2020-09-02,0.402
"Argentina, tests performed",,2020-09-03,0.415
"Argentina, tests performed",,2020-09-04,0.409
"Argentina, tests performed",,2020-09-05,0.41
"Argentina, tests performed",,2020-09-06,0.415
"Argentina, tests performed",,2020-09-07,0.411
"Argentina, tests performed",,2020-09-08,0.417
"Argentina, tests performed",,2020-09-09,0.416
"Argentina, tests performed",,2020-09-10,0.41
"Argentina, tests performed",,2020-09-11,0.404
"Argentina, tests performed",,2020-09-12,0.408
"Argentina, tests performed",,2020-09-13,0.417
"Argentina, tests performed",,2020-09-14,0.418
"Argentina, tests performed",,2020-09-15,0.42
"Argentina, tests performed",,2020-09-16,0.42
"Argentina, tests performed",,2020-09-17,0.424
"Argentina, tests performed",,2020-09-18,0.43
"Argentina, tests performed",,2020-09-19,0.422
"Argentina, tests performed",,2020-09-20,0.423
"Argentina, tests performed",,2020-09-21,0.423
"Argentina, tests performed",,2020-09-22,0.423
"Argentina, tests performed",,2020-09-23,0.429
"Argentina, tests performed",,2020-09-24,0.435
"Argentina, tests performed",,2020-09-25,0.442
"Argentina, tests performed",,2020-09-26,0.458
"Argentina, tests performed",,2020-09-27,0.457
"Argentina, tests performed",,2020-09-28,0.47
"Argentina, tests performed",,2020-09-29,0.473
"Argentina, tests performed",,2020-09-30,0.481
"Argentina, tests performed",,2020-10-01,0.481
"Argentina, tests performed",,2020-10-02,0.486
"Argentina, tests performed",,2020-10-03,0.485
"Argentina, tests performed",,2020-10-04,0.484
"Argentina, tests performed",,2020-10-05,0.479
"Argentina, tests performed",,2020-10-06,0.485
"Argentina, tests performed",,2020-10-07,0.497
"Argentina, tests performed",,2020-10-08,0.506
"Argentina, tests performed",,2020-10-09,0.516
"Argentina, tests performed",,2020-10-10,0.521
"Argentina, tests performed",,2020-10-11,0.532
"Argentina, tests performed",,2020-10-12,0.553
"Argentina, tests performed",,2020-10-13,0.561
"Argentina, tests performed",,2020-10-14,0.544
"Argentina, tests performed",,2020-10-15,0.548
"Argentina, tests performed",,2020-10-16,0.552
"Argentina, tests performed",,2020-10-17,0.553
"Argentina, tests performed",,2020-10-18,0.559
"Argentina, tests performed",,2020-10-19,0.546
"Argentina, tests performed",,2020-10-20,0.548
"Argentina, tests performed",,2020-10-21,0.567
"Argentina, tests performed",,2020-10-22,0.568
"Argentina, tests performed",,2020-10-23,0.565
"Argentina, tests performed",,2020-10-24,0.561
"Argentina, tests performed",,2020-10-25,0.552
"Argentina, tests performed",,2020-10-26,0.549
"Argentina, tests performed",,2020-10-27,0.549
"Argentina, tests performed",,2020-10-28,0.534
"Argentina, tests performed",,2020-10-29,0.525
"Argentina, tests performed",,2020-10-30,0.523
"Argentina, tests performed",,2020-10-31,0.52
"Argentina, tests performed",,2020-11-01,0.507
"Argentina, tests performed",,2020-11-02,0.504
"Argentina, tests performed",,2020-11-03,0.496
"Argentina, tests performed",,2020-11-04,0.49
"Argentina, tests performed",,2020-11-05,0.476
"Argentina, tests performed",,2020-11-06,0.472
"Argentina, tests performed",,2020-11-07,0.462
"Argentina, tests performed",,2020-11-08,0.455
"Argentina, tests performed",,2020-11-09,0.451
"Argentina, tests performed",,2020-11-10,0.451
"Argentina, tests performed",,2020-11-11,0.451
"Argentina, tests performed",,2020-11-12,0.463
"Argentina, tests performed",,2020-11-13,0.462
"Argentina, tests performed",,2020-11-14,0.465
"Argentina, tests performed",,2020-11-15,0.472
"Argentina, tests performed",,2020-11-16,0.468
"Argentina, tests performed",,2020-11-17,0.461
"Argentina, tests performed",,2020-11-18,0.455
"Argentina, tests performed",,2020-11-19,0.445
"Argentina, tests performed",,2020-11-20,0.435
"Argentina, tests performed",,2020-11-21,0.432
"Argentina, tests performed",,2020-11-22,0.423
"Argentina, tests performed",,2020-11-23,0.425
"Argentina, tests performed",,2020-11-24,0.41
"Argentina, tests performed",,2020-11-25,0.404
"Argentina, tests performed",,2020-11-26,0.398
"Argentina, tests performed",,2020-11-27,0.388
"Argentina, tests performed",,2020-11-28,0.379
"Argentina, tests performed",,2020-11-29,0.392
"Argentina, tests performed",,2020-11-30,0.379
"Argentina, tests performed",,2020-12-01,0.377
"Argentina, tests performed",,2020-12-02,0.369
"Argentina, tests performed",,2020-12-03,0.363
"Argentina, tests performed",,2020-12-04,0.359
"Argentina, tests performed",,2020-12-05,0.354
"Argentina, tests performed",,2020-12-06,0.341
"Argentina, tests performed",,2020-12-07,0.339
"Argentina, tests performed",,2020-12-08,0.339
"Argentina, tests performed",,2020-12-09,0.326
"Argentina, tests performed",,2020-12-10,0.314
"Argentina, tests performed",,2020-12-11,0.306
"Argentina, tests performed",,2020-12-12,0.301
"Argentina, tests performed",,2020-12-13,0.295
"Argentina, tests performed",,2020-12-14,0.29
"Argentina, tests performed",,2020-12-15,0.285
"Argentina, tests performed",,2020-12-16,0.286
"Argentina, tests performed",,2020-12-17,0.281
"Argentina, tests performed",,2020-12-18,0.274
"Argentina, tests performed",,2020-12-19,0.27
"Argentina, tests performed",,2020-12-20,0.267
"Argentina, tests performed",,2020-12-21,0.262
"Argentina, tests performed",,2020-12-22,0.26
"Argentina, tests performed",,2020-12-23,0.261
"Argentina, tests performed",,2020-12-24,0.23
"Argentina, tests performed",,2020-12-25,0.288
"Argentina, tests performed",,2020-12-26,0.276
"Argentina, tests performed",,2020-12-27,0.279
"Argentina, tests performed",,2020-12-28,0.279
"Argentina, tests performed",,2020-12-29,0.291
"Argentina, tests performed",,2020-12-30,0.299
"Argentina, tests performed",,2020-12-31,0.352
"Argentina, tests performed",,2021-01-01,0.311
"Argentina, tests performed",,2021-01-02,0.318
"Argentina, tests performed",,2021-01-03,0.314
"Argentina, tests performed",,2021-01-04,0.312
"Argentina, tests performed",,2021-01-05,0.315
"Argentina, tests performed",,2021-01-06,0.316
"Argentina, tests performed",,2021-01-07,0.307
"Argentina, tests performed",,2021-01-08,0.306
"Argentina, tests performed",,2021-01-09,0.313
"Argentina, tests performed",,2021-01-10,0.32
"Argentina, tests performed",,2021-01-11,0.319
"Argentina, tests performed",,2021-01-12,0.321
"Argentina, tests performed",,2021-01-13,0.319
"Argentina, tests performed",,2021-01-14,0.316
"Argentina, tests performed",,2021-01-15,0.306
"Argentina, tests performed",,2021-01-16,0.295
"Argentina, tests performed",,2021-01-17,0.288
"Argentina, tests performed",,2021-01-18,0.282
"Argentina, tests performed",,2021-01-19,0.271
"Argentina, tests performed",,2021-01-20,0.268
"Argentina, tests performed",,2021-01-21,0.262
"Argentina, tests performed",,2021-01-22,0.262
"Argentina, tests performed",,2021-01-23,0.268
"Argentina, tests performed",,2021-01-24,0.265
"Argentina, tests performed",,2021-01-25,0.267
"Argentina, tests performed",,2021-01-26,0.268
"Argentina, tests performed",,2021-01-27,0.267
"Argentina, tests performed",,2021-01-28,0.261
"Argentina, tests performed",,2021-01-29,0.256
"Argentina, tests performed",,2021-01-30,0.243
"Argentina, tests performed",,2021-01-31,0.232
"Argentina, tests performed",,2021-02-01,0.223
"Argentina, tests performed",,2021-02-02,0.213
"Argentina, tests performed",,2021-02-03,0.204
"Argentina, tests performed",,2021-02-04,0.203
"Argentina, tests performed",,2021-02-05,0.2
"Argentina, tests performed",,2021-02-06,0.206
"Argentina, tests performed",,2021-02-07,0.211
"Argentina, tests performed",,2021-02-08,0.21
"Argentina, tests performed",,2021-02-09,0.209
"Argentina, tests performed",,2021-02-10,0.207
"Argentina, tests performed",,2021-02-11,0.2
"Argentina, tests performed",,2021-02-12,0.193
"Argentina, tests performed",,2021-02-13,0.186
"Argentina, tests performed",,2021-02-14,0.187
"Argentina, tests performed",,2021-02-15,0.185
"Argentina, tests performed",,2021-02-16,0.175
"Argentina, tests performed",,2021-02-17,0.165
"Argentina, tests performed",,2021-02-18,0.162
"Argentina, tests performed",,2021-02-19,0.163
"Argentina, tests performed",,2021-02-20,0.164
"Argentina, tests performed",,2021-02-21,0.162
"Argentina, tests performed",,2021-02-22,0.167
"Argentina, tests performed",,2021-02-23,0.177
Armenia,ARM,2020-03-16,0.106
Armenia,ARM,2020-03-17,0.159
Armenia,ARM,2020-03-18,0.172
Armenia,ARM,2020-03-19,0.209
Armenia,ARM,2020-03-20,0.218
Armenia,ARM,2020-03-21,0.22
Armenia,ARM,2020-03-22,0.242
Armenia,ARM,2020-03-23,0.264
Armenia,ARM,2020-03-24,0.228
Armenia,ARM,2020-03-25,0.225
Armenia,ARM,2020-03-26,0.217
Armenia,ARM,2020-03-27,0.212
Armenia,ARM,2020-03-28,0.229
Armenia,ARM,2020-03-29,0.186
Armenia,ARM,2020-03-30,0.176
Armenia,ARM,2020-03-31,0.181
Armenia,ARM,2020-04-01,0.184
Armenia,ARM,2020-04-02,0.196
Armenia,ARM,2020-04-03,0.2
Armenia,ARM,2020-04-04,0.173
Armenia,ARM,2020-04-05,0.185
Armenia,ARM,2020-04-06,0.164
Armenia,ARM,2020-04-07,0.155
Armenia,ARM,2020-04-08,0.142
Armenia,ARM,2020-04-09,0.121
Armenia,ARM,2020-04-10,0.096
Armenia,ARM,2020-04-11,0.087
Armenia,ARM,2020-04-12,0.078
Armenia,ARM,2020-04-13,0.076
Armenia,ARM,2020-04-14,0.064
Armenia,ARM,2020-04-15,0.06
Armenia,ARM,2020-04-16,0.054
Armenia,ARM,2020-04-17,0.054
Armenia,ARM,2020-04-18,0.054
Armenia,ARM,2020-04-19,0.05
Armenia,ARM,2020-04-20,0.052
Armenia,ARM,2020-04-21,0.058
Armenia,ARM,2020-04-22,0.064
Armenia,ARM,2020-04-23,0.065
Armenia,ARM,2020-04-24,0.072
Armenia,ARM,2020-04-25,0.08
Armenia,ARM,2020-04-26,0.086
Armenia,ARM,2020-04-27,0.089
Armenia,ARM,2020-04-28,0.089
Armenia,ARM,2020-04-29,0.088
Armenia,ARM,2020-04-30,0.099
Armenia,ARM,2020-05-01,0.097
Armenia,ARM,2020-05-02,0.1
Armenia,ARM,2020-05-03,0.103
Armenia,ARM,2020-05-04,0.112
Armenia,ARM,2020-05-05,0.117
Armenia,ARM,2020-05-06,0.126
Armenia,ARM,2020-05-07,0.12
Armenia,ARM,2020-05-08,0.125
Armenia,ARM,2020-05-09,0.124
Armenia,ARM,2020-05-10,0.125
Armenia,ARM,2020-05-11,0.116
Armenia,ARM,2020-05-12,0.123
Armenia,ARM,2020-05-13,0.119
Armenia,ARM,2020-05-14,0.122
Armenia,ARM,2020-05-15,0.123
Armenia,ARM,2020-05-16,0.129
Armenia,ARM,2020-05-17,0.134
Armenia,ARM,2020-05-18,0.154
Armenia,ARM,2020-05-19,0.154
Armenia,ARM,2020-05-20,0.167
Armenia,ARM,2020-05-21,0.18
Armenia,ARM,2020-05-22,0.19
Armenia,ARM,2020-05-23,0.2
Armenia,ARM,2020-05-24,0.219
Armenia,ARM,2020-05-25,0.24
Armenia,ARM,2020-05-26,0.248
Armenia,ARM,2020-05-27,0.261
Armenia,ARM,2020-05-28,0.284
Armenia,ARM,2020-05-29,0.309
Armenia,ARM,2020-05-30,0.306
Armenia,ARM,2020-05-31,0.298
Armenia,ARM,2020-06-01,0.264
Armenia,ARM,2020-06-02,0.283
Armenia,ARM,2020-06-03,0.29
Armenia,ARM,2020-06-04,0.313
Armenia,ARM,2020-06-05,0.328
Armenia,ARM,2020-06-06,0.358
Armenia,ARM,2020-06-07,0.401
Armenia,ARM,2020-06-08,0.4
Armenia,ARM,2020-06-09,0.374
Armenia,ARM,2020-06-10,0.358
Armenia,ARM,2020-06-11,0.315
Armenia,ARM,2020-06-12,0.291
Armenia,ARM,2020-06-13,0.283
Armenia,ARM,2020-06-14,0.263
Armenia,ARM,2020-06-15,0.266
Armenia,ARM,2020-06-16,0.264
Armenia,ARM,2020-06-17,0.265
Armenia,ARM,2020-06-18,0.278
Armenia,ARM,2020-06-19,0.274
Armenia,ARM,2020-06-20,0.275
Armenia,ARM,2020-06-21,0.275
Armenia,ARM,2020-06-22,0.276
Armenia,ARM,2020-06-23,0.274
Armenia,ARM,2020-06-24,0.284
Armenia,ARM,2020-06-25,0.291
Armenia,ARM,2020-06-26,0.312
Armenia,ARM,2020-06-27,0.31
Armenia,ARM,2020-06-28,0.313
Armenia,ARM,2020-06-29,0.331
Armenia,ARM,2020-06-30,0.333
Armenia,ARM,2020-07-01,0.322
Armenia,ARM,2020-07-02,0.312
Armenia,ARM,2020-07-03,0.308
Armenia,ARM,2020-07-04,0.304
Armenia,ARM,2020-07-05,0.309
Armenia,ARM,2020-07-06,0.29
Armenia,ARM,2020-07-07,0.289
Armenia,ARM,2020-07-08,0.295
Armenia,ARM,2020-07-09,0.289
Armenia,ARM,2020-07-10,0.281
Armenia,ARM,2020-07-11,0.273
Armenia,ARM,2020-07-12,0.258
Armenia,ARM,2020-07-13,0.264
Armenia,ARM,2020-07-14,0.282
Armenia,ARM,2020-07-15,0.274
Armenia,ARM,2020-07-16,0.276
Armenia,ARM,2020-07-17,0.265
Armenia,ARM,2020-07-18,0.262
Armenia,ARM,2020-07-19,0.248
Armenia,ARM,2020-07-20,0.245
Armenia,ARM,2020-07-21,0.243
Armenia,ARM,2020-07-22,0.239
Armenia,ARM,2020-07-23,0.234
Armenia,ARM,2020-07-24,0.24
Armenia,ARM,2020-07-25,0.238
Armenia,ARM,2020-07-26,0.234
Armenia,ARM,2020-07-27,0.218
Armenia,ARM,2020-07-28,0.203
Armenia,ARM,2020-07-29,0.2
Armenia,ARM,2020-07-30,0.19
Armenia,ARM,2020-07-31,0.187
Armenia,ARM,2020-08-01,0.186
Armenia,ARM,2020-08-02,0.182
Armenia,ARM,2020-08-03,0.192
Armenia,ARM,2020-08-04,0.202
Armenia,ARM,2020-08-05,0.191
Armenia,ARM,2020-08-06,0.181
Armenia,ARM,2020-08-07,0.16
Armenia,ARM,2020-08-08,0.149
Armenia,ARM,2020-08-09,0.151
Armenia,ARM,2020-08-10,0.138
Armenia,ARM,2020-08-11,0.126
Armenia,ARM,2020-08-12,0.121
Armenia,ARM,2020-08-13,0.125
Armenia,ARM,2020-08-14,0.137
Armenia,ARM,2020-08-15,0.137
Armenia,ARM,2020-08-16,0.131
Armenia,ARM,2020-08-17,0.136
Armenia,ARM,2020-08-18,0.139
Armenia,ARM,2020-08-19,0.144
Armenia,ARM,2020-08-20,0.148
Armenia,ARM,2020-08-21,0.134
Armenia,ARM,2020-08-22,0.127
Armenia,ARM,2020-08-23,0.127
Armenia,ARM,2020-08-24,0.122
Armenia,ARM,2020-08-25,0.112
Armenia,ARM,2020-08-26,0.098
Armenia,ARM,2020-08-27,0.09
Armenia,ARM,2020-08-28,0.089
Armenia,ARM,2020-08-29,0.09
Armenia,ARM,2020-08-30,0.089
Armenia,ARM,2020-08-31,0.092
Armenia,ARM,2020-09-01,0.097
Armenia,ARM,2020-09-02,0.103
Armenia,ARM,2020-09-03,0.101
Armenia,ARM,2020-09-04,0.101
Armenia,ARM,2020-09-05,0.102
Armenia,ARM,2020-09-06,0.095
Armenia,ARM,2020-09-07,0.08
Armenia,ARM,2020-09-08,0.07
Armenia,ARM,2020-09-09,0.065
Armenia,ARM,2020-09-10,0.059
Armenia,ARM,2020-09-11,0.054
Armenia,ARM,2020-09-12,0.05
Armenia,ARM,2020-09-13,0.049
Armenia,ARM,2020-09-14,0.052
Armenia,ARM,2020-09-15,0.053
Armenia,ARM,2020-09-16,0.055
Armenia,ARM,2020-09-17,0.058
Armenia,ARM,2020-09-18,0.058
Armenia,ARM,2020-09-19,0.059
Armenia,ARM,2020-09-20,0.064
Armenia,ARM,2020-09-21,0.065
Armenia,ARM,2020-09-22,0.067
Armenia,ARM,2020-09-23,0.068
Armenia,ARM,2020-09-24,0.077
Armenia,ARM,2020-09-25,0.087
Armenia,ARM,2020-09-26,0.098
Armenia,ARM,2020-09-27,0.097
Armenia,ARM,2020-09-28,0.097
Armenia,ARM,2020-09-29,0.103
Armenia,ARM,2020-09-30,0.11
Armenia,ARM,2020-10-01,0.112
Armenia,ARM,2020-10-02,0.119
Armenia,ARM,2020-10-03,0.126
Armenia,ARM,2020-10-04,0.139
Armenia,ARM,2020-10-05,0.142
Armenia,ARM,2020-10-06,0.151
Armenia,ARM,2020-10-07,0.166
Armenia,ARM,2020-10-08,0.18
Armenia,ARM,2020-10-09,0.186
Armenia,ARM,2020-10-10,0.194
